"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN"
"GME00123970","HOLZKIRCHEN, GM","2016-05-24","0.37",,"49","42"
"GME00123970","HOLZKIRCHEN, GM","2016-05-25","0.00",,"67","45"
"GME00123970","HOLZKIRCHEN, GM","2016-05-26","0.00",,"75","50"
"GME00123970","HOLZKIRCHEN, GM","2016-05-27","0.06",,"79","52"
"GME00123970","HOLZKIRCHEN, GM","2016-05-28","0.05",,"74","56"
"GME00123970","HOLZKIRCHEN, GM","2016-05-29","0.21",,"74","54"
"GME00123970","HOLZKIRCHEN, GM","2016-05-30","0.44",,"69","52"
"GME00123970","HOLZKIRCHEN, GM","2016-05-31","0.41",,"63","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-01","0.06",,"67","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-02","0.08",,"63","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-03","0.30",,"69","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-04","0.88",,"67","53"
"GME00123970","HOLZKIRCHEN, GM","2016-06-05","0.31",,"66","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-06","0.00",,"75","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-07","0.00",,"77","50"
"GME00123970","HOLZKIRCHEN, GM","2016-06-08","0.41",,"67","54"
"GME00123970","HOLZKIRCHEN, GM","2016-06-09","0.87",,"60","50"
"GME00123970","HOLZKIRCHEN, GM","2016-06-10","0.00",,"71","48"
"GME00123970","HOLZKIRCHEN, GM","2016-06-11","0.16",,"67","52"
"GME00123970","HOLZKIRCHEN, GM","2016-06-12","0.07",,"71","52"
"GME00123970","HOLZKIRCHEN, GM","2016-06-13","0.22",,"67","52"
"GME00123970","HOLZKIRCHEN, GM","2016-06-14","0.26",,"67","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-15","0.36",,"67","50"
"GME00123970","HOLZKIRCHEN, GM","2016-06-16","0.50",,"74","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-17","0.03",,"69","47"
"GME00123970","HOLZKIRCHEN, GM","2016-06-18","0.57",,"67","49"
"GME00123970","HOLZKIRCHEN, GM","2016-06-19","0.77",,"56","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-20","0.00",,"67","51"
"GME00123970","HOLZKIRCHEN, GM","2016-06-21","0.00",,"71","55"
"GME00123970","HOLZKIRCHEN, GM","2016-06-22","0.00",,"82","59"
"GME00123970","HOLZKIRCHEN, GM","2016-06-23","0.00",,"87","57"
"GME00123970","HOLZKIRCHEN, GM","2016-06-24","0.02",,"89","58"
"GME00123970","HOLZKIRCHEN, GM","2016-06-25","0.80",,"82","60"
"GME00123970","HOLZKIRCHEN, GM","2016-06-26","0.39",,"60","53"
"GME00123970","HOLZKIRCHEN, GM","2016-06-27","0.00",,"70","53"
"GME00123970","HOLZKIRCHEN, GM","2016-06-28","0.00",,"77","56"
"GME00123970","HOLZKIRCHEN, GM","2016-06-29","0.05",,"78","58"
"GME00123970","HOLZKIRCHEN, GM","2016-06-30","0.90",,"74","59"
"GME00123970","HOLZKIRCHEN, GM","2016-07-01","0.00",,"79","57"
"GME00123970","HOLZKIRCHEN, GM","2016-07-02","0.42",,"75","54"
"GME00123970","HOLZKIRCHEN, GM","2016-07-03","0.00",,"69","51"
"GME00123970","HOLZKIRCHEN, GM","2016-07-04","0.00",,"74","55"
"GME00123970","HOLZKIRCHEN, GM","2016-07-05","0.00",,"79","53"
"GME00123970","HOLZKIRCHEN, GM","2016-07-06","0.00",,"70","54"
"GME00123970","HOLZKIRCHEN, GM","2016-07-07","0.00",,"76","51"
"GME00123970","HOLZKIRCHEN, GM","2016-07-08","0.00",,"82","51"
"GME00123970","HOLZKIRCHEN, GM","2016-07-09","0.00",,"80","59"
"GME00123970","HOLZKIRCHEN, GM","2016-07-10","0.00",,"88","57"
"GME00123970","HOLZKIRCHEN, GM","2016-07-11","0.49",,"86","64"
"GME00123970","HOLZKIRCHEN, GM","2016-07-12","1.11",,"69","57"
"GME00123970","HOLZKIRCHEN, GM","2016-07-13","1.18",,"63","48"
"GME00123970","HOLZKIRCHEN, GM","2016-07-14","0.39",,"57","47"
"GME00123970","HOLZKIRCHEN, GM","2016-07-15","0.02",,"61","46"
"GME00123970","HOLZKIRCHEN, GM","2016-07-16","0.00",,"65","48"
"GME00123970","HOLZKIRCHEN, GM","2016-07-17","0.00",,"73","54"
"GME00123970","HOLZKIRCHEN, GM","2016-07-18","0.00",,"80","58"
"GME00123970","HOLZKIRCHEN, GM","2016-07-19","0.00",,"83","57"
"GME00123970","HOLZKIRCHEN, GM","2016-07-20","0.00",,"86","56"
"GME00123970","HOLZKIRCHEN, GM","2016-07-21","0.03",,"81","60"
"GME00123970","HOLZKIRCHEN, GM","2016-07-22","0.07",,"79","59"
"GME00123970","HOLZKIRCHEN, GM","2016-07-23","1.26",,"78","60"
"GME00123970","HOLZKIRCHEN, GM","2016-07-24","1.70",,"80","60"
"GME00123970","HOLZKIRCHEN, GM","2016-07-25","0.30",,"78","62"
"GME00123970","HOLZKIRCHEN, GM","2016-07-26","0.14",,"76","59"
"GME00123970","HOLZKIRCHEN, GM","2016-07-27","0.17",,"79","56"
"GME00123970","HOLZKIRCHEN, GM","2016-07-28","0.07",,"74","57"
"GME00123970","HOLZKIRCHEN, GM","2016-07-29","0.00",,"78","57"
"GME00123970","HOLZKIRCHEN, GM","2016-07-30","0.00",,"85","59"
"GME00123970","HOLZKIRCHEN, GM","2016-07-31","0.13",,"69","59"
"GME00123970","HOLZKIRCHEN, GM","2016-08-01","0.00",,"71","53"
"GME00123970","HOLZKIRCHEN, GM","2016-08-02","0.11",,"75","52"
"GME00123970","HOLZKIRCHEN, GM","2016-08-03","0.00",,"81","57"
"GME00123970","HOLZKIRCHEN, GM","2016-08-04","0.67",,"84","58"
"GME00123970","HOLZKIRCHEN, GM","2016-08-05","1.18",,"59","51"
"GME00123970","HOLZKIRCHEN, GM","2016-08-06","0.00",,"67","52"
"GME00123970","HOLZKIRCHEN, GM","2016-08-07","0.00",,"75","50"
"GME00123970","HOLZKIRCHEN, GM","2016-08-08","0.23",,"80","51"
"GME00123970","HOLZKIRCHEN, GM","2016-08-09","0.40",,"63","50"
"GME00123970","HOLZKIRCHEN, GM","2016-08-10","0.91",,"55","46"
"GME00123970","HOLZKIRCHEN, GM","2016-08-11","0.11",,"63","46"
"GME00123970","HOLZKIRCHEN, GM","2016-08-12","0.04",,"60","49"
"GME00123970","HOLZKIRCHEN, GM","2016-08-13","0.00",,"78","53"
"GME00123970","HOLZKIRCHEN, GM","2016-08-14","0.00",,"82","56"
"GME00123970","HOLZKIRCHEN, GM","2016-08-15","0.08",,"75","56"
"GME00123970","HOLZKIRCHEN, GM","2016-08-16","0.00",,"80","54"
"GME00123970","HOLZKIRCHEN, GM","2016-08-17","0.05",,"74","57"
"GME00123970","HOLZKIRCHEN, GM","2016-08-18","0.04",,"75","56"
"GME00123970","HOLZKIRCHEN, GM","2016-08-19","0.01",,"75","56"
"GME00123970","HOLZKIRCHEN, GM","2016-08-20","0.67",,"79","59"
"GME00123970","HOLZKIRCHEN, GM","2016-08-21","0.02",,"66","52"
"GME00123970","HOLZKIRCHEN, GM","2016-08-22","0.00",,"69","52"
"GME00123970","HOLZKIRCHEN, GM","2016-08-23","0.00",,"76","49"
"GME00123970","HOLZKIRCHEN, GM","2016-08-24","0.00",,"78","52"
"GME00123970","HOLZKIRCHEN, GM","2016-08-25","0.00",,"80","52"
"GME00123970","HOLZKIRCHEN, GM","2016-08-26","0.00",,"87","54"
"GME00123970","HOLZKIRCHEN, GM","2016-08-27","0.00",,"85","60"
"GME00123970","HOLZKIRCHEN, GM","2016-08-28","0.04",,"86","63"
"GME00123970","HOLZKIRCHEN, GM","2016-08-29","0.28",,"70","61"
"GME00123970","HOLZKIRCHEN, GM","2016-08-30","0.00",,"73","57"
"GME00123970","HOLZKIRCHEN, GM","2016-08-31","0.00",,"78","54"
"GME00123970","HOLZKIRCHEN, GM","2016-09-01","0.37",,"76","58"
"GME00123970","HOLZKIRCHEN, GM","2016-09-02","0.00",,"77","56"
"GME00123970","HOLZKIRCHEN, GM","2016-09-03","0.00",,"75","56"
"GME00123970","HOLZKIRCHEN, GM","2016-09-04","0.29",,"78","56"
"GME00123970","HOLZKIRCHEN, GM","2016-09-05","0.35",,"63","54"
"GME00123970","HOLZKIRCHEN, GM","2016-09-06","0.00",,"68","54"
"GME00123970","HOLZKIRCHEN, GM","2016-09-07","0.00",,"73","52"
"GME00123970","HOLZKIRCHEN, GM","2016-09-08","0.00",,"80","53"
"GME00123970","HOLZKIRCHEN, GM","2016-09-09","0.00",,"79","58"
"GME00123970","HOLZKIRCHEN, GM","2016-09-10","0.00",,"80","54"
"GME00123970","HOLZKIRCHEN, GM","2016-09-11","0.00",,"80","58"
"GME00123970","HOLZKIRCHEN, GM","2016-09-12","0.00",,"83","53"
"GME00123970","HOLZKIRCHEN, GM","2016-09-13","0.00",,"80","55"
"GME00123970","HOLZKIRCHEN, GM","2016-09-14","0.00",,"81","53"
"GME00123970","HOLZKIRCHEN, GM","2016-09-15","0.00",,"82","53"
"GME00123970","HOLZKIRCHEN, GM","2016-09-16","1.41",,"70","54"
"GME00123970","HOLZKIRCHEN, GM","2016-09-17","1.07",,"54","52"
"GME00123970","HOLZKIRCHEN, GM","2016-09-18","0.58",,"58","53"
"GME00123970","HOLZKIRCHEN, GM","2016-09-19","0.68",,"53","50"
"GME00123970","HOLZKIRCHEN, GM","2016-09-20","0.02",,"54","46"
"GME00123970","HOLZKIRCHEN, GM","2016-09-21","0.00",,"58","42"
"GME00123970","HOLZKIRCHEN, GM","2016-09-22","0.00",,"64","39"
"GME00123970","HOLZKIRCHEN, GM","2016-09-23","0.00",,"67","43"
"GME00123970","HOLZKIRCHEN, GM","2016-09-24","0.00",,"68","44"
"GME00123970","HOLZKIRCHEN, GM","2016-09-25","0.00",,"71","44"
"GME00123970","HOLZKIRCHEN, GM","2016-09-26","0.00",,"71","45"
"GME00123970","HOLZKIRCHEN, GM","2016-09-27","0.00",,"67","44"
"GME00123970","HOLZKIRCHEN, GM","2016-09-28","0.00",,"70","46"
"GME00123970","HOLZKIRCHEN, GM","2016-09-29","0.00",,"74","49"
"GME00123970","HOLZKIRCHEN, GM","2016-09-30","0.00",,"74","49"
"GME00123970","HOLZKIRCHEN, GM","2016-10-01","0.19","0.0","70","46"
"GME00123970","HOLZKIRCHEN, GM","2016-10-02","0.31","0.0","57","46"
"GME00123970","HOLZKIRCHEN, GM","2016-10-03","0.23","0.0","58","43"
"GME00123970","HOLZKIRCHEN, GM","2016-10-04","0.16","0.0","49","42"
"GME00123970","HOLZKIRCHEN, GM","2016-10-05","0.03","0.0","49","35"
"GME00123970","HOLZKIRCHEN, GM","2016-10-06","0.03","0.0","47","36"
"GME00123970","HOLZKIRCHEN, GM","2016-10-07","0.18","0.0","48","40"
"GME00123970","HOLZKIRCHEN, GM","2016-10-08","0.09","0.0","47","41"
"GME00123970","HOLZKIRCHEN, GM","2016-10-09","0.00","0.0","51","35"
"GME00123970","HOLZKIRCHEN, GM","2016-10-10","0.00","0.0","48","32"
"GME00123970","HOLZKIRCHEN, GM","2016-10-11","0.11","0.0","47","37"
"GME00123970","HOLZKIRCHEN, GM","2016-10-12","0.00","0.0","49","35"
"GME00123970","HOLZKIRCHEN, GM","2016-10-13","0.00","0.0","48","33"
"GME00123970","HOLZKIRCHEN, GM","2016-10-14","0.00","0.0","64","39"
"GME00123970","HOLZKIRCHEN, GM","2016-10-15","0.00","0.0","65","49"
"GME00123970","HOLZKIRCHEN, GM","2016-10-16","0.00","0.0","64","43"
"GME00123970","HOLZKIRCHEN, GM","2016-10-17","0.29","0.0","62","42"
"GME00123970","HOLZKIRCHEN, GM","2016-10-18","0.26","0.0","55","46"
"GME00123970","HOLZKIRCHEN, GM","2016-10-19","0.00","0.0","52","43"
"GME00123970","HOLZKIRCHEN, GM","2016-10-20","0.00","0.0","53","37"
"GME00123970","HOLZKIRCHEN, GM","2016-10-21","0.14","0.0","43","37"
"GME00123970","HOLZKIRCHEN, GM","2016-10-22","0.00","0.0","51","32"
"GME00123970","HOLZKIRCHEN, GM","2016-10-23","0.02","0.0","58","33"
"GME00123970","HOLZKIRCHEN, GM","2016-10-24","0.00","0.0","67","43"
"GME00123970","HOLZKIRCHEN, GM","2016-10-25","0.76","0.0","58","46"
"GME00123970","HOLZKIRCHEN, GM","2016-10-26","0.00","0.0","54","45"
"GME00123970","HOLZKIRCHEN, GM","2016-10-27","0.00","0.0","51","38"
"GME00123970","HOLZKIRCHEN, GM","2016-10-28","0.00","0.0","57","35"
"GME00123970","HOLZKIRCHEN, GM","2016-10-29","0.02","0.0","51","40"
"GME00123970","HOLZKIRCHEN, GM","2016-10-30","0.00","0.0","53","37"
"GME00123970","HOLZKIRCHEN, GM","2016-10-31","0.00","0.0","53","34"
"GME00123970","HOLZKIRCHEN, GM","2016-11-01","0.00","0.0","63","33"
"GME00123970","HOLZKIRCHEN, GM","2016-11-02","0.29","0.0","52","37"
"GME00123970","HOLZKIRCHEN, GM","2016-11-03","0.00","0.0","46","29"
"GME00123970","HOLZKIRCHEN, GM","2016-11-04","0.00","0.0","53","27"
"GME00123970","HOLZKIRCHEN, GM","2016-11-05","0.27","0.0","57","40"
"GME00123970","HOLZKIRCHEN, GM","2016-11-06","0.81","0.0","44","33"
"GME00123970","HOLZKIRCHEN, GM","2016-11-07","0.06","0.8","37","30"
"GME00123970","HOLZKIRCHEN, GM","2016-11-08","0.04","0.4","40","28"
"GME00123970","HOLZKIRCHEN, GM","2016-11-09","0.08","0.8","42","28"
"GME00123970","HOLZKIRCHEN, GM","2016-11-10","0.39","0.0","43","37"
"GME00123970","HOLZKIRCHEN, GM","2016-11-11","0.30","0.0","40","32"
"GME00123970","HOLZKIRCHEN, GM","2016-11-12","0.03","0.8","36","26"
"GME00123970","HOLZKIRCHEN, GM","2016-11-13","0.00","0.0","32","23"
"GME00123970","HOLZKIRCHEN, GM","2016-11-14","0.00","0.0","29","24"
"GME00123970","HOLZKIRCHEN, GM","2016-11-15","0.11","0.0","41","29"
"GME00123970","HOLZKIRCHEN, GM","2016-11-16","0.52","0.0","49","41"
"GME00123970","HOLZKIRCHEN, GM","2016-11-17","0.08","0.0","52","36"
"GME00123970","HOLZKIRCHEN, GM","2016-11-18","0.01","0.0","59","36"
"GME00123970","HOLZKIRCHEN, GM","2016-11-19","0.15","0.0","44","31"
"GME00123970","HOLZKIRCHEN, GM","2016-11-20","0.00","0.0","59","30"
"GME00123970","HOLZKIRCHEN, GM","2016-11-21","0.00","0.0","69","33"
"GME00123970","HOLZKIRCHEN, GM","2016-11-22","0.00","0.0","56","39"
"GME00123970","HOLZKIRCHEN, GM","2016-11-23","0.00","0.0","61","37"
"GME00123970","HOLZKIRCHEN, GM","2016-11-24","0.00","0.0","40","36"
"GME00123970","HOLZKIRCHEN, GM","2016-11-25","0.00","0.0","41","37"
"GME00123970","HOLZKIRCHEN, GM","2016-11-26","0.06","0.0","42","39"
"GME00123970","HOLZKIRCHEN, GM","2016-11-27","0.04","0.0","42","34"
"GME00123970","HOLZKIRCHEN, GM","2016-11-28","0.00","0.0","34","22"
"GME00123970","HOLZKIRCHEN, GM","2016-11-29","0.00","0.0","31","18"
"GME00123970","HOLZKIRCHEN, GM","2016-11-30","0.00","0.0","44","18"
"GME00123970","HOLZKIRCHEN, GM","2016-12-01","0.00","0.0","43","29"
"GME00123970","HOLZKIRCHEN, GM","2016-12-02","0.06","0.0","41","30"
"GME00123970","HOLZKIRCHEN, GM","2016-12-03","0.00","0.0","33","28"
"GME00123970","HOLZKIRCHEN, GM","2016-12-04","0.00","0.0","29","26"
"GME00123970","HOLZKIRCHEN, GM","2016-12-05","0.00","0.0","34","23"
"GME00123970","HOLZKIRCHEN, GM","2016-12-06","0.00","0.0","49","24"
"GME00123970","HOLZKIRCHEN, GM","2016-12-07","0.00","0.0","40","20"
"GME00123970","HOLZKIRCHEN, GM","2016-12-08","0.00","0.0","56","23"
"GME00123970","HOLZKIRCHEN, GM","2016-12-09","0.00","0.0","52","26"
"GME00123970","HOLZKIRCHEN, GM","2016-12-10","0.00","0.0","54","28"
"GME00123970","HOLZKIRCHEN, GM","2016-12-11","0.06","0.0","47","26"
"GME00123970","HOLZKIRCHEN, GM","2016-12-12","0.11","0.0","38","28"
"GME00123970","HOLZKIRCHEN, GM","2016-12-13","0.01","0.0","46","25"
"GME00123970","HOLZKIRCHEN, GM","2016-12-14","0.01","0.0","49","31"
"GME00123970","HOLZKIRCHEN, GM","2016-12-15","0.00","0.0","33","27"
"GME00123970","HOLZKIRCHEN, GM","2016-12-16","0.00","0.0","33","26"
"GME00123970","HOLZKIRCHEN, GM","2016-12-17","0.00","0.0","43","21"
"GME00123970","HOLZKIRCHEN, GM","2016-12-18","0.15","0.0","40","31"
"GME00123970","HOLZKIRCHEN, GM","2016-12-19","0.00","1.2","31","27"
"GME00123970","HOLZKIRCHEN, GM","2016-12-20","0.00","1.2","28","21"
"GME00123970","HOLZKIRCHEN, GM","2016-12-21","0.00","0.8","29","20"
"GME00123970","HOLZKIRCHEN, GM","2016-12-22","0.00","0.8","42","19"
"GME00123970","HOLZKIRCHEN, GM","2016-12-23","0.03","0.8","40","28"
"GME00123970","HOLZKIRCHEN, GM","2016-12-24","0.04","0.0","43","31"
"GME00123970","HOLZKIRCHEN, GM","2016-12-25","0.02","0.0","49","40"
"GME00123970","HOLZKIRCHEN, GM","2016-12-26","0.05","0.0","56","37"
"GME00123970","HOLZKIRCHEN, GM","2016-12-27","0.00","0.0","39","31"
"GME00123970","HOLZKIRCHEN, GM","2016-12-28","0.00","0.0","39","25"
"GME00123970","HOLZKIRCHEN, GM","2016-12-29","0.00","0.0","38","22"
"GME00123970","HOLZKIRCHEN, GM","2016-12-30","0.00","0.0","41","18"
"GME00123970","HOLZKIRCHEN, GM","2016-12-31","0.00","0.0","45","17"
"GME00123970","HOLZKIRCHEN, GM","2017-01-01","0.00","0.0","49","19"
"GME00123970","HOLZKIRCHEN, GM","2017-01-02","0.31","0.0","39","22"
"GME00123970","HOLZKIRCHEN, GM","2017-01-03","0.00","3.9","32","24"
"GME00123970","HOLZKIRCHEN, GM","2017-01-04","0.44","3.1","33","28"
"GME00123970","HOLZKIRCHEN, GM","2017-01-05","0.09","7.5","30","18"
"GME00123970","HOLZKIRCHEN, GM","2017-01-06","0.07","9.1","21","2"
"GME00123970","HOLZKIRCHEN, GM","2017-01-07","0.14","8.3","23","-2"
"GME00123970","HOLZKIRCHEN, GM","2017-01-08","0.28","11.8","29","23"
"GME00123970","HOLZKIRCHEN, GM","2017-01-09","0.00","12.6","30","25"
"GME00123970","HOLZKIRCHEN, GM","2017-01-10","0.04","11.8","29","14"
"GME00123970","HOLZKIRCHEN, GM","2017-01-11","0.50","10.6","36","23"
"GME00123970","HOLZKIRCHEN, GM","2017-01-12","0.19","7.9","40","33"
"GME00123970","HOLZKIRCHEN, GM","2017-01-13","0.15","6.3","37","27"
"GME00123970","HOLZKIRCHEN, GM","2017-01-14","0.12","7.5","32","24"
"GME00123970","HOLZKIRCHEN, GM","2017-01-15","0.23","9.8","30","22"
"GME00123970","HOLZKIRCHEN, GM","2017-01-16","0.20","13.4","29","20"
"GME00123970","HOLZKIRCHEN, GM","2017-01-17","0.03","15.4","22","18"
"GME00123970","HOLZKIRCHEN, GM","2017-01-18","0.00","14.2","22","18"
"GME00123970","HOLZKIRCHEN, GM","2017-01-19","0.00","12.2","19","6"
"GME00123970","HOLZKIRCHEN, GM","2017-01-20","0.00","11.4","24","5"
"GME00123970","HOLZKIRCHEN, GM","2017-01-21","0.00","10.6","31","3"
"GME00123970","HOLZKIRCHEN, GM","2017-01-22","0.00","9.8","31","4"
"GME00123970","HOLZKIRCHEN, GM","2017-01-23","0.00","9.8","34","5"
"GME00123970","HOLZKIRCHEN, GM","2017-01-24","0.00","9.4","18","6"
"GME00123970","HOLZKIRCHEN, GM","2017-01-25","0.00","9.4","20","13"
"GME00123970","HOLZKIRCHEN, GM","2017-01-26","0.00","9.1","24","8"
"GME00123970","HOLZKIRCHEN, GM","2017-01-27","0.00","9.1","40","7"
"GME00123970","HOLZKIRCHEN, GM","2017-01-28","0.00","8.7","47","13"
"GME00123970","HOLZKIRCHEN, GM","2017-01-29","0.00","8.7","50","17"
"GME00123970","HOLZKIRCHEN, GM","2017-01-30","0.27","8.3","50","20"
"GME00123970","HOLZKIRCHEN, GM","2017-01-31","1.08","5.9","41","32"
"GME00123970","HOLZKIRCHEN, GM","2017-02-01","0.04","4.7","35","31"
"GME00123970","HOLZKIRCHEN, GM","2017-02-02","0.00","3.9","51","30"
"GME00123970","HOLZKIRCHEN, GM","2017-02-03","0.00","3.1","48","32"
"GME00123970","HOLZKIRCHEN, GM","2017-02-04","0.01","2.4","46","32"
"GME00123970","HOLZKIRCHEN, GM","2017-02-05","0.00","1.6","44","29"
"GME00123970","HOLZKIRCHEN, GM","2017-02-06","0.00","1.6","36","32"
"GME00123970","HOLZKIRCHEN, GM","2017-02-07","0.00","1.2","42","32"
"GME00123970","HOLZKIRCHEN, GM","2017-02-08","0.00","1.2","34","28"
"GME00123970","HOLZKIRCHEN, GM","2017-02-09","0.00","0.8","28","24"
"GME00123970","HOLZKIRCHEN, GM","2017-02-10","0.00","0.0","34","24"
"GME00123970","HOLZKIRCHEN, GM","2017-02-11","0.00","0.0","42","21"
"GME00123970","HOLZKIRCHEN, GM","2017-02-12","0.00","0.0","29","25"
"GME00123970","HOLZKIRCHEN, GM","2017-02-13","0.00","0.0","29","24"
"GME00123970","HOLZKIRCHEN, GM","2017-02-14","0.00","0.0","48","22"
"GME00123970","HOLZKIRCHEN, GM","2017-02-15","0.00","0.0","55","24"
"GME00123970","HOLZKIRCHEN, GM","2017-02-16","0.15","0.0","56","29"
"GME00123970","HOLZKIRCHEN, GM","2017-02-17","0.78","0.0","41","33"
"GME00123970","HOLZKIRCHEN, GM","2017-02-18","0.00","0.4","42","27"
"GME00123970","HOLZKIRCHEN, GM","2017-02-19","0.02","0.0","50","24"
"GME00123970","HOLZKIRCHEN, GM","2017-02-20","0.17","0.0","48","36"
"GME00123970","HOLZKIRCHEN, GM","2017-02-21","0.48","0.0","46","40"
"GME00123970","HOLZKIRCHEN, GM","2017-02-22","0.00","0.0","54","44"
"GME00123970","HOLZKIRCHEN, GM","2017-02-23","0.12","0.0","68","44"
"GME00123970","HOLZKIRCHEN, GM","2017-02-24","0.07","0.0","51","32"
"GME00123970","HOLZKIRCHEN, GM","2017-02-25","0.00","0.4","46","27"
"GME00123970","HOLZKIRCHEN, GM","2017-02-26","0.00","0.0","53","31"
"GME00123970","HOLZKIRCHEN, GM","2017-02-27","0.00","0.0","57","29"
"GME00123970","HOLZKIRCHEN, GM","2017-02-28","0.37","0.0","47","33"
"GME00123970","HOLZKIRCHEN, GM","2017-03-01","0.39","0.0","46","34"
"GME00123970","HOLZKIRCHEN, GM","2017-03-02","0.03","0.0","48","31"
"GME00123970","HOLZKIRCHEN, GM","2017-03-03","0.00","0.0","56","27"
"GME00123970","HOLZKIRCHEN, GM","2017-03-04","0.01","0.0","63","36"
"GME00123970","HOLZKIRCHEN, GM","2017-03-05","0.09","0.0","49","34"
"GME00123970","HOLZKIRCHEN, GM","2017-03-06","0.13","0.0","50","33"
"GME00123970","HOLZKIRCHEN, GM","2017-03-07","0.11","0.0","41","34"
"GME00123970","HOLZKIRCHEN, GM","2017-03-08","0.71","0.0","46","31"
"GME00123970","HOLZKIRCHEN, GM","2017-03-09","0.76","0.0","46","43"
"GME00123970","HOLZKIRCHEN, GM","2017-03-10","0.00","0.0","46","28"
"GME00123970","HOLZKIRCHEN, GM","2017-03-11","0.00","0.0","52","27"
"GME00123970","HOLZKIRCHEN, GM","2017-03-12","0.00","0.0","51","29"
"GME00123970","HOLZKIRCHEN, GM","2017-03-13","0.00","0.0","54","24"
"GME00123970","HOLZKIRCHEN, GM","2017-03-14","0.00","0.0","54","33"
"GME00123970","HOLZKIRCHEN, GM","2017-03-15","0.00","0.0","56","33"
"GME00123970","HOLZKIRCHEN, GM","2017-03-16","0.00","0.0","58","30"
"GME00123970","HOLZKIRCHEN, GM","2017-03-17","0.04","0.0","66","34"
"GME00123970","HOLZKIRCHEN, GM","2017-03-18","0.82","0.0","51","43"
"GME00123970","HOLZKIRCHEN, GM","2017-03-19","0.02","0.0","57","45"
"GME00123970","HOLZKIRCHEN, GM","2017-03-20","0.00","0.0","60","42"
"GME00123970","HOLZKIRCHEN, GM","2017-03-21","0.15","0.0","56","45"
"GME00123970","HOLZKIRCHEN, GM","2017-03-22","0.09","0.0","45","40"
"GME00123970","HOLZKIRCHEN, GM","2017-03-23","0.00","0.0","56","42"
"GME00123970","HOLZKIRCHEN, GM","2017-03-24","0.00","0.0","44","40"
"GME00123970","HOLZKIRCHEN, GM","2017-03-25","0.00","0.0","54","36"
"GME00123970","HOLZKIRCHEN, GM","2017-03-26","0.00","0.0","53","29"
"GME00123970","HOLZKIRCHEN, GM","2017-03-27","0.00","0.0","61","28"
"GME00123970","HOLZKIRCHEN, GM","2017-03-28","0.00","0.0","65","32"
"GME00123970","HOLZKIRCHEN, GM","2017-03-29","0.00","0.0","64","42"
"GME00123970","HOLZKIRCHEN, GM","2017-03-30","0.00","0.0","67","38"
"GME00123970","HOLZKIRCHEN, GM","2017-03-31","0.00","0.0","75","37"
"GME00123970","HOLZKIRCHEN, GM","2017-04-01","0.00","0.0","71","44"
"GME00123970","HOLZKIRCHEN, GM","2017-04-02","0.00","0.0","67","44"
"GME00123970","HOLZKIRCHEN, GM","2017-04-03","0.13","0.0","59","44"
"GME00123970","HOLZKIRCHEN, GM","2017-04-04","0.41","0.0","52","40"
"GME00123970","HOLZKIRCHEN, GM","2017-04-05","0.01","0.0","53","41"
"GME00123970","HOLZKIRCHEN, GM","2017-04-06","0.00","0.0","44","35"
"GME00123970","HOLZKIRCHEN, GM","2017-04-07","0.00","0.0","57","36"
"GME00123970","HOLZKIRCHEN, GM","2017-04-08","0.00","0.0","64","36"
"GME00123970","HOLZKIRCHEN, GM","2017-04-09","0.00","0.0","71","38"
"GME00123970","HOLZKIRCHEN, GM","2017-04-10","0.06","0.0","72","46"
"GME00123970","HOLZKIRCHEN, GM","2017-04-11","0.00","0.0","54","36"
"GME00123970","HOLZKIRCHEN, GM","2017-04-12","0.00","0.0","65","34"
"GME00123970","HOLZKIRCHEN, GM","2017-04-13","0.00","0.0","56","38"
"GME00123970","HOLZKIRCHEN, GM","2017-04-14","0.00","0.0","57","43"
"GME00123970","HOLZKIRCHEN, GM","2017-04-15","0.25","0.0","60","43"
"GME00123970","HOLZKIRCHEN, GM","2017-04-16","0.46","0.0","44","34"
"GME00123970","HOLZKIRCHEN, GM","2017-04-17","0.46","0.0","44","34"
"GME00123970","HOLZKIRCHEN, GM","2017-04-18","0.41","0.4","39","31"
"GME00123970","HOLZKIRCHEN, GM","2017-04-19","0.01","3.1","39","30"
"GME00123970","HOLZKIRCHEN, GM","2017-04-20","0.00","0.0","40","28"
"GME00123970","HOLZKIRCHEN, GM","2017-04-21","0.00","0.0","51","25"
"GME00123970","HOLZKIRCHEN, GM","2017-04-22","0.26","0.0","57","35"
"GME00123970","HOLZKIRCHEN, GM","2017-04-23","0.00","0.0","48","30"
"GME00123970","HOLZKIRCHEN, GM","2017-04-24","0.00","0.0","63","28"
"GME00123970","HOLZKIRCHEN, GM","2017-04-25","0.39","0.0","61","40"
"GME00123970","HOLZKIRCHEN, GM","2017-04-26","0.56","0.0","41","33"
